accuracy,precision,recall,f1,specificity,false_alarm_rate,miss_rate,mean_delay_s,median_delay_s,p95_delay_s,tp,tn,fp,fn,model,thresholds,hard_negative_fpr,mild_recall,seed,split
1.0,1.0,1.0,1.0,1.0,0.0,0.0,64.985,40.0,240.0,20,5,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.818829;75s:0.662858;100s:0.65;150s:0.65;250s:0.550843;400s:0.571889,0.0,1.0,130,test
0.9583333333333334,0.9473684210526315,1.0,0.972972972972973,0.8333333333333334,0.16666666666666666,0.0,93.13333333333334,90.0,102.51499999999994,18,5,1,0,PrefixConfirmET_100_150,100s:0.348493;150s:0.486813,0.0,1.0,131,val
0.8846153846153846,0.9047619047619048,0.95,0.926829268292683,0.6666666666666666,0.3333333333333333,0.05,90.31052631578947,90.0,90.67999999999998,19,4,2,1,PrefixConfirmET_100_150,100s:0.348493;150s:0.486813,0.0,0.95,131,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,51.46666666666667,40.0,75.01499999999973,18,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.88;100s:0.88;150s:0.65;250s:0.65;400s:0.603485,0.0,1.0,131,val
0.9230769230769231,1.0,0.9,0.9473684210526315,1.0,0.0,0.1,40.327777777777776,40.0,40.96999999999999,18,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.88;100s:0.88;150s:0.65;250s:0.65;400s:0.603485,0.0,0.9,131,test
0.9166666666666666,1.0,0.8888888888888888,0.9411764705882353,1.0,0.0,0.1111111111111111,93.525,90.0,106.92500000000001,16,6,0,2,PrefixConfirmET_100_150,100s:0.65;150s:0.65,0.0,0.8888888888888888,145,val
0.68,1.0,0.6,0.75,1.0,0.0,0.4,90.02500000000002,90.0,90.145,12,5,0,8,PrefixConfirmET_100_150,100s:0.65;150s:0.65,0.0,0.6,145,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,43.13333333333334,40.0,52.51499999999994,18,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.723445;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,1.0,145,val
1.0,1.0,1.0,1.0,1.0,0.0,0.0,60.01500000000001,40.0,240.0,20,5,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.723445;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,1.0,145,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,89.95882352941177,90.0,90.1,17,6,0,0,PrefixConfirmET_100_150,100s:0.529774;150s:0.65,0.0,1.0,160,val
0.92,1.0,0.8947368421052632,0.9444444444444444,1.0,0.0,0.10526315789473684,90.01176470588236,90.0,90.1,17,6,0,2,PrefixConfirmET_100_150,100s:0.529774;150s:0.65,0.0,0.8947368421052632,160,test
0.9565217391304348,1.0,0.9411764705882353,0.9696969696969697,1.0,0.0,0.058823529411764705,57.14375,40.0,127.5,16,6,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.88;75s:0.822816;100s:0.65;150s:0.65;250s:0.65;400s:0.698995,0.0,0.9411764705882353,160,val
