accuracy,precision,recall,f1,specificity,false_alarm_rate,miss_rate,mean_delay_s,median_delay_s,p95_delay_s,tp,tn,fp,fn,model,thresholds,hard_negative_fpr,mild_recall,seed,split
0.92,0.9047619047619048,1.0,0.95,0.6666666666666666,0.3333333333333333,0.0,41.31052631578948,40.0,42.58999999999995,19,4,2,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.843791;100s:0.994083;150s:0.88;250s:0.88;400s:0.98955,0.3333333333333333,1.0,244,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,92.535,90.0,92.78500000000004,20,6,0,0,PrefixConfirmHGB_100_150,100s:0.637568;150s:0.301908,0.0,1.0,261,val
0.92,0.95,0.95,0.95,0.8,0.2,0.05,95.57368421052632,90.0,140.0,19,4,1,1,PrefixConfirmHGB_100_150,100s:0.637568;150s:0.301908,0.0,0.95,261,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,65.035,65.0,92.50000000000003,20,6,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.990062;75s:0.88;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,1.0,261,val
1.0,1.0,1.0,1.0,1.0,0.0,0.0,66.545,65.0,92.50000000000003,20,5,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.990062;75s:0.88;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,1.0,261,test
0.9130434782608695,0.8947368421052632,1.0,0.9444444444444444,0.6666666666666666,0.3333333333333333,0.0,90.0,90.0,90.14,17,4,2,0,PrefixConfirmHGB_100_150,100s:0.65;150s:0.65,0.0,1.0,269,val
0.8461538461538461,0.9444444444444444,0.85,0.8947368421052632,0.8333333333333334,0.16666666666666666,0.15,93.28235294117648,90.0,104.71999999999997,17,5,1,3,PrefixConfirmHGB_100_150,100s:0.65;150s:0.65,0.0,0.85,269,test
0.9130434782608695,1.0,0.8823529411764706,0.9375,1.0,0.0,0.11764705882352941,43.333333333333336,40.0,65.0,15,6,0,2,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.928369;75s:0.942776;100s:0.990486;150s:0.967387;250s:0.993911;400s:0.980565,0.0,0.8823529411764706,269,val
0.9615384615384616,1.0,0.95,0.9743589743589743,1.0,0.0,0.05,61.35789473684211,40.0,97.4999999999993,19,6,0,1,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.928369;75s:0.942776;100s:0.990486;150s:0.967387;250s:0.993911;400s:0.980565,0.0,0.95,269,test
0.9130434782608695,1.0,0.8823529411764706,0.9375,1.0,0.0,0.11764705882352941,90.41333333333333,90.0,91.83999999999999,15,6,0,2,PrefixConfirmHGB_100_150,100s:0.78;150s:0.78,0.0,0.8823529411764706,275,val
0.8846153846153846,0.9047619047619048,0.95,0.926829268292683,0.6666666666666666,0.3333333333333333,0.05,92.58947368421053,90.0,94.99999999999989,19,4,2,1,PrefixConfirmHGB_100_150,100s:0.78;150s:0.78,0.3333333333333333,0.95,275,test
0.9565217391304348,1.0,0.9411764705882353,0.9696969696969697,1.0,0.0,0.058823529411764705,40.3875,40.0,41.55,16,6,0,1,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.55;75s:0.88;100s:0.88;150s:0.88;250s:0.65;400s:0.88,0.0,0.9411764705882353,275,val
0.9230769230769231,0.9090909090909091,1.0,0.9523809523809523,0.6666666666666666,0.3333333333333333,0.0,49.96,40.0,50.00000000000014,20,4,2,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.55;75s:0.88;100s:0.88;150s:0.88;250s:0.65;400s:0.88,0.3333333333333333,1.0,275,test
0.9259259259259259,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.8333333333333334,0.16666666666666666,0.047619047619047616,92.8,90.0,98.10500000000003,20,5,1,1,PrefixConfirmHGB_100_150,100s:0.600036;150s:0.65,0.3333333333333333,0.9523809523809523,289,val
0.8571428571428571,0.875,0.9545454545454546,0.9130434782608695,0.5,0.5,0.045454545454545456,95.04285714285713,90.0,140.0,21,3,3,1,PrefixConfirmHGB_100_150,100s:0.600036;150s:0.65,0.0,0.9545454545454546,289,test
0.9259259259259259,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.8333333333333334,0.16666666666666666,0.047619047619047616,69.05,40.0,152.50000000000017,20,5,1,1,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.88;100s:0.986995;150s:0.65;250s:0.986399;400s:0.65,0.3333333333333333,0.9523809523809523,289,val
0.9285714285714286,0.9166666666666666,1.0,0.9565217391304348,0.6666666666666666,0.3333333333333333,0.0,57.313636363636355,40.0,140.0,22,4,2,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.88;100s:0.986995;150s:0.65;250s:0.986399;400s:0.65,0.0,1.0,289,test
