accuracy,precision,recall,specificity,f1,hard_negative_fpr,fp,fn,median_delay_s,p95_delay_s,seed,variant,margin,base_margin,adder
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,60.08999999999958,244,max_alpha0.20_add0.080,0.08,0.0,0.08
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q90_alpha0.10_add0.000,0.0,0.0,0.0
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q90_alpha0.10_add0.005,0.005,0.0,0.005
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q90_alpha0.10_add0.010,0.01,0.0,0.01
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q90_alpha0.10_add0.020,0.02,0.0,0.02
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q90_alpha0.10_add0.030,0.03,0.0,0.03
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q90_alpha0.10_add0.050,0.05,0.0,0.05
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,60.08999999999958,244,q90_alpha0.10_add0.080,0.08,0.0,0.08
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q95_alpha0.10_add0.000,0.0,0.0,0.0
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q95_alpha0.10_add0.005,0.005,0.0,0.005
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q95_alpha0.10_add0.010,0.01,0.0,0.01
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q95_alpha0.10_add0.020,0.02,0.0,0.02
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q95_alpha0.10_add0.030,0.03,0.0,0.03
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q95_alpha0.10_add0.050,0.05,0.0,0.05
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,60.08999999999958,244,q95_alpha0.10_add0.080,0.08,0.0,0.08
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,conformal_alpha0.10_add0.000,0.0,0.0,0.0
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,conformal_alpha0.10_add0.005,0.005,0.0,0.005
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,conformal_alpha0.10_add0.010,0.01,0.0,0.01
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,conformal_alpha0.10_add0.020,0.02,0.0,0.02
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,conformal_alpha0.10_add0.030,0.03,0.0,0.03
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,conformal_alpha0.10_add0.050,0.05,0.0,0.05
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,60.08999999999958,244,conformal_alpha0.10_add0.080,0.08,0.0,0.08
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,max_alpha0.10_add0.000,0.0,0.0,0.0
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,max_alpha0.10_add0.005,0.005,0.0,0.005
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,max_alpha0.10_add0.010,0.01,0.0,0.01
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,max_alpha0.10_add0.020,0.02,0.0,0.02
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,max_alpha0.10_add0.030,0.03,0.0,0.03
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,max_alpha0.10_add0.050,0.05,0.0,0.05
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,60.08999999999958,244,max_alpha0.10_add0.080,0.08,0.0,0.08
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q90_alpha0.05_add0.000,0.0,0.0,0.0
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q90_alpha0.05_add0.005,0.005,0.0,0.005
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q90_alpha0.05_add0.010,0.01,0.0,0.01
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q90_alpha0.05_add0.020,0.02,0.0,0.02
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q90_alpha0.05_add0.030,0.03,0.0,0.03
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q90_alpha0.05_add0.050,0.05,0.0,0.05
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,60.08999999999958,244,q90_alpha0.05_add0.080,0.08,0.0,0.08
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q95_alpha0.05_add0.000,0.0,0.0,0.0
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q95_alpha0.05_add0.005,0.005,0.0,0.005
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q95_alpha0.05_add0.010,0.01,0.0,0.01
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q95_alpha0.05_add0.020,0.02,0.0,0.02
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q95_alpha0.05_add0.030,0.03,0.0,0.03
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,q95_alpha0.05_add0.050,0.05,0.0,0.05
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,60.08999999999958,244,q95_alpha0.05_add0.080,0.08,0.0,0.08
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,conformal_alpha0.05_add0.000,0.0,0.0,0.0
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,conformal_alpha0.05_add0.005,0.005,0.0,0.005
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,conformal_alpha0.05_add0.010,0.01,0.0,0.01
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,conformal_alpha0.05_add0.020,0.02,0.0,0.02
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,conformal_alpha0.05_add0.030,0.03,0.0,0.03
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,conformal_alpha0.05_add0.050,0.05,0.0,0.05
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,60.08999999999958,244,conformal_alpha0.05_add0.080,0.08,0.0,0.08
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,max_alpha0.05_add0.000,0.0,0.0,0.0
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,max_alpha0.05_add0.005,0.005,0.0,0.005
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,max_alpha0.05_add0.010,0.01,0.0,0.01
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,max_alpha0.05_add0.020,0.02,0.0,0.02
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,max_alpha0.05_add0.030,0.03,0.0,0.03
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,50.08999999999979,244,max_alpha0.05_add0.050,0.05,0.0,0.05
0.96,0.95,1.0,0.8333333333333334,0.9743589743589743,0.0,1,0,40.0,60.08999999999958,244,max_alpha0.05_add0.080,0.08,0.0,0.08
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,52.55,154.99999999999986,261,q90_alpha0.20_add0.000,0.0,0.0,0.0
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q90_alpha0.20_add0.005,0.005,0.0,0.005
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q90_alpha0.20_add0.010,0.01,0.0,0.01
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q90_alpha0.20_add0.020,0.02,0.0,0.02
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q90_alpha0.20_add0.030,0.03,0.0,0.03
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,177.49999999999966,261,q90_alpha0.20_add0.050,0.05,0.0,0.05
0.8,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,65.0,174.1299999999999,261,q90_alpha0.20_add0.080,0.08,0.0,0.08
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,52.55,154.99999999999986,261,q95_alpha0.20_add0.000,0.0,0.0,0.0
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q95_alpha0.20_add0.005,0.005,0.0,0.005
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q95_alpha0.20_add0.010,0.01,0.0,0.01
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q95_alpha0.20_add0.020,0.02,0.0,0.02
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q95_alpha0.20_add0.030,0.03,0.0,0.03
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,177.49999999999966,261,q95_alpha0.20_add0.050,0.05,0.0,0.05
0.8,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,65.0,174.1299999999999,261,q95_alpha0.20_add0.080,0.08,0.0,0.08
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,52.55,154.99999999999986,261,conformal_alpha0.20_add0.000,0.0,0.0,0.0
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,conformal_alpha0.20_add0.005,0.005,0.0,0.005
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,conformal_alpha0.20_add0.010,0.01,0.0,0.01
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,conformal_alpha0.20_add0.020,0.02,0.0,0.02
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,conformal_alpha0.20_add0.030,0.03,0.0,0.03
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,177.49999999999966,261,conformal_alpha0.20_add0.050,0.05,0.0,0.05
0.8,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,65.0,174.1299999999999,261,conformal_alpha0.20_add0.080,0.08,0.0,0.08
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,52.55,154.99999999999986,261,max_alpha0.20_add0.000,0.0,0.0,0.0
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,max_alpha0.20_add0.005,0.005,0.0,0.005
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,max_alpha0.20_add0.010,0.01,0.0,0.01
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,max_alpha0.20_add0.020,0.02,0.0,0.02
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,max_alpha0.20_add0.030,0.03,0.0,0.03
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,177.49999999999966,261,max_alpha0.20_add0.050,0.05,0.0,0.05
0.8,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,65.0,174.1299999999999,261,max_alpha0.20_add0.080,0.08,0.0,0.08
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,52.55,154.99999999999986,261,q90_alpha0.10_add0.000,0.0,0.0,0.0
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q90_alpha0.10_add0.005,0.005,0.0,0.005
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q90_alpha0.10_add0.010,0.01,0.0,0.01
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q90_alpha0.10_add0.020,0.02,0.0,0.02
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q90_alpha0.10_add0.030,0.03,0.0,0.03
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,177.49999999999966,261,q90_alpha0.10_add0.050,0.05,0.0,0.05
0.8,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,65.0,174.1299999999999,261,q90_alpha0.10_add0.080,0.08,0.0,0.08
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,52.55,154.99999999999986,261,q95_alpha0.10_add0.000,0.0,0.0,0.0
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q95_alpha0.10_add0.005,0.005,0.0,0.005
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q95_alpha0.10_add0.010,0.01,0.0,0.01
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q95_alpha0.10_add0.020,0.02,0.0,0.02
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q95_alpha0.10_add0.030,0.03,0.0,0.03
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,177.49999999999966,261,q95_alpha0.10_add0.050,0.05,0.0,0.05
0.8,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,65.0,174.1299999999999,261,q95_alpha0.10_add0.080,0.08,0.0,0.08
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,52.55,154.99999999999986,261,conformal_alpha0.10_add0.000,0.0,0.0,0.0
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,conformal_alpha0.10_add0.005,0.005,0.0,0.005
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,conformal_alpha0.10_add0.010,0.01,0.0,0.01
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,conformal_alpha0.10_add0.020,0.02,0.0,0.02
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,conformal_alpha0.10_add0.030,0.03,0.0,0.03
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,177.49999999999966,261,conformal_alpha0.10_add0.050,0.05,0.0,0.05
0.8,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,65.0,174.1299999999999,261,conformal_alpha0.10_add0.080,0.08,0.0,0.08
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,52.55,154.99999999999986,261,max_alpha0.10_add0.000,0.0,0.0,0.0
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,max_alpha0.10_add0.005,0.005,0.0,0.005
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,max_alpha0.10_add0.010,0.01,0.0,0.01
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,max_alpha0.10_add0.020,0.02,0.0,0.02
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,max_alpha0.10_add0.030,0.03,0.0,0.03
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,177.49999999999966,261,max_alpha0.10_add0.050,0.05,0.0,0.05
0.8,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,65.0,174.1299999999999,261,max_alpha0.10_add0.080,0.08,0.0,0.08
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,52.55,154.99999999999986,261,q90_alpha0.05_add0.000,0.0,0.0,0.0
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q90_alpha0.05_add0.005,0.005,0.0,0.005
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q90_alpha0.05_add0.010,0.01,0.0,0.01
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q90_alpha0.05_add0.020,0.02,0.0,0.02
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q90_alpha0.05_add0.030,0.03,0.0,0.03
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,177.49999999999966,261,q90_alpha0.05_add0.050,0.05,0.0,0.05
0.8,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,65.0,174.1299999999999,261,q90_alpha0.05_add0.080,0.08,0.0,0.08
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,52.55,154.99999999999986,261,q95_alpha0.05_add0.000,0.0,0.0,0.0
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q95_alpha0.05_add0.005,0.005,0.0,0.005
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q95_alpha0.05_add0.010,0.01,0.0,0.01
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q95_alpha0.05_add0.020,0.02,0.0,0.02
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,q95_alpha0.05_add0.030,0.03,0.0,0.03
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,177.49999999999966,261,q95_alpha0.05_add0.050,0.05,0.0,0.05
0.8,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,65.0,174.1299999999999,261,q95_alpha0.05_add0.080,0.08,0.0,0.08
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,52.55,154.99999999999986,261,conformal_alpha0.05_add0.000,0.0,0.0,0.0
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,conformal_alpha0.05_add0.005,0.005,0.0,0.005
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,conformal_alpha0.05_add0.010,0.01,0.0,0.01
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,conformal_alpha0.05_add0.020,0.02,0.0,0.02
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,conformal_alpha0.05_add0.030,0.03,0.0,0.03
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,177.49999999999966,261,conformal_alpha0.05_add0.050,0.05,0.0,0.05
0.8,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,65.0,174.1299999999999,261,conformal_alpha0.05_add0.080,0.08,0.0,0.08
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,52.55,154.99999999999986,261,max_alpha0.05_add0.000,0.0,0.0,0.0
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,max_alpha0.05_add0.005,0.005,0.0,0.005
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,max_alpha0.05_add0.010,0.01,0.0,0.01
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,max_alpha0.05_add0.020,0.02,0.0,0.02
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,154.99999999999986,261,max_alpha0.05_add0.030,0.03,0.0,0.03
0.92,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,65.0,177.49999999999966,261,max_alpha0.05_add0.050,0.05,0.0,0.05
0.8,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,65.0,174.1299999999999,261,max_alpha0.05_add0.080,0.08,0.0,0.08
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q90_alpha0.20_add0.000,0.0,0.0,0.0
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q90_alpha0.20_add0.005,0.005,0.0,0.005
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q90_alpha0.20_add0.010,0.01,0.0,0.01
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q90_alpha0.20_add0.020,0.02,0.0,0.02
0.9230769230769231,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,40.0,97.5149999999995,269,q90_alpha0.20_add0.030,0.03,0.0,0.03
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,40.0,94.425,269,q90_alpha0.20_add0.050,0.05,0.0,0.05
0.8076923076923077,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,40.0,41.839999999999996,269,q90_alpha0.20_add0.080,0.08,0.0,0.08
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q95_alpha0.20_add0.000,0.0,0.0,0.0
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q95_alpha0.20_add0.005,0.005,0.0,0.005
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q95_alpha0.20_add0.010,0.01,0.0,0.01
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q95_alpha0.20_add0.020,0.02,0.0,0.02
0.9230769230769231,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,40.0,97.5149999999995,269,q95_alpha0.20_add0.030,0.03,0.0,0.03
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,40.0,94.425,269,q95_alpha0.20_add0.050,0.05,0.0,0.05
0.8076923076923077,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,40.0,41.839999999999996,269,q95_alpha0.20_add0.080,0.08,0.0,0.08
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,conformal_alpha0.20_add0.000,0.0,0.0,0.0
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,conformal_alpha0.20_add0.005,0.005,0.0,0.005
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,conformal_alpha0.20_add0.010,0.01,0.0,0.01
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,conformal_alpha0.20_add0.020,0.02,0.0,0.02
0.9230769230769231,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,40.0,97.5149999999995,269,conformal_alpha0.20_add0.030,0.03,0.0,0.03
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,40.0,94.425,269,conformal_alpha0.20_add0.050,0.05,0.0,0.05
0.8076923076923077,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,40.0,41.839999999999996,269,conformal_alpha0.20_add0.080,0.08,0.0,0.08
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,max_alpha0.20_add0.000,0.0,0.0,0.0
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,max_alpha0.20_add0.005,0.005,0.0,0.005
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,max_alpha0.20_add0.010,0.01,0.0,0.01
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,max_alpha0.20_add0.020,0.02,0.0,0.02
0.9230769230769231,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,40.0,97.5149999999995,269,max_alpha0.20_add0.030,0.03,0.0,0.03
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,40.0,94.425,269,max_alpha0.20_add0.050,0.05,0.0,0.05
0.8076923076923077,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,40.0,41.839999999999996,269,max_alpha0.20_add0.080,0.08,0.0,0.08
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q90_alpha0.10_add0.000,0.0,0.0,0.0
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q90_alpha0.10_add0.005,0.005,0.0,0.005
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q90_alpha0.10_add0.010,0.01,0.0,0.01
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q90_alpha0.10_add0.020,0.02,0.0,0.02
0.9230769230769231,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,40.0,97.5149999999995,269,q90_alpha0.10_add0.030,0.03,0.0,0.03
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,40.0,94.425,269,q90_alpha0.10_add0.050,0.05,0.0,0.05
0.8076923076923077,1.0,0.75,1.0,0.8571428571428571,0.0,0,5,40.0,41.839999999999996,269,q90_alpha0.10_add0.080,0.08,0.0,0.08
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q95_alpha0.10_add0.000,0.0,0.0,0.0
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q95_alpha0.10_add0.005,0.005,0.0,0.005
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q95_alpha0.10_add0.010,0.01,0.0,0.01
0.9615384615384616,1.0,0.95,1.0,0.9743589743589743,0.0,0,1,40.0,65.30999999999958,269,q95_alpha0.10_add0.020,0.02,0.0,0.02
0.9230769230769231,1.0,0.9,1.0,0.9473684210526316,0.0,0,2,40.0,97.5149999999995,269,q95_alpha0.10_add0.030,0.03,0.0,0.03
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,40.0,94.425,269,q95_alpha0.10_add0.050,0.05,0.0,0.05
