seed,variant,alpha,mode,base_margin,adder,margin
110,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
110,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
110,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
110,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
110,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
110,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
110,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
110,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
110,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
110,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
110,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
110,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
110,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
110,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
110,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
110,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
110,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
110,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
110,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
110,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
110,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
110,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
110,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
110,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
110,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
110,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
110,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
110,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
110,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
110,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
110,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
110,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
110,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
110,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
110,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
110,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
110,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
110,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
110,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
113,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
113,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
113,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
113,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
113,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
113,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
113,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
113,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
113,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
113,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
113,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
113,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
113,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
113,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
113,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
113,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
113,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
113,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
113,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
113,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
113,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
113,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
113,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
113,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
113,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
113,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
113,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
113,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
113,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
113,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
113,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
113,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
113,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
113,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
113,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
113,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
113,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
113,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
113,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
113,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
113,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
113,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
113,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
113,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
113,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
113,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
113,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
113,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
113,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
113,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
113,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
113,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
113,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
113,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
113,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
113,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
113,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
113,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
113,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
113,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
113,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
113,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
113,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
113,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
113,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
113,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
113,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
113,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
113,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
113,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
113,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
113,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
113,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
113,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
113,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
113,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
113,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
113,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
113,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
113,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
113,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
113,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
113,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
113,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
114,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
114,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
114,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
114,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
114,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
114,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
114,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
114,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
114,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
114,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
114,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
114,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
114,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
114,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
114,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
114,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
114,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
114,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
114,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
114,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
114,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
114,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
114,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
114,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
114,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
114,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
114,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
114,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
114,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
114,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
114,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
114,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
114,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
114,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
114,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
114,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
114,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
114,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
114,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
114,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
114,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
114,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
114,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
114,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
114,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
114,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
114,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
114,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
114,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
114,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
114,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
114,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
114,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
114,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
114,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
114,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
114,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
114,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
114,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
114,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
114,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
114,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
114,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
114,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
114,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
114,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
114,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
114,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
114,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
114,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
114,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
114,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
114,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
114,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
114,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
114,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
114,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
114,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
114,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
114,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
114,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
114,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
114,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
114,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
119,q90_alpha0.20_add0.000,0.2,q90,0.1182495238815359,0.0,0.1182495238815359
119,q90_alpha0.20_add0.005,0.2,q90,0.1182495238815359,0.005,0.1232495238815359
119,q90_alpha0.20_add0.010,0.2,q90,0.1182495238815359,0.01,0.1282495238815359
119,q90_alpha0.20_add0.020,0.2,q90,0.1182495238815359,0.02,0.13824952388153589
119,q90_alpha0.20_add0.030,0.2,q90,0.1182495238815359,0.03,0.1482495238815359
119,q90_alpha0.20_add0.050,0.2,q90,0.1182495238815359,0.05,0.1682495238815359
119,q90_alpha0.20_add0.080,0.2,q90,0.1182495238815359,0.08,0.19824952388153588
119,q95_alpha0.20_add0.000,0.2,q95,0.18098435499145185,0.0,0.18098435499145185
119,q95_alpha0.20_add0.005,0.2,q95,0.18098435499145185,0.005,0.18598435499145186
119,q95_alpha0.20_add0.010,0.2,q95,0.18098435499145185,0.01,0.19098435499145186
119,q95_alpha0.20_add0.020,0.2,q95,0.18098435499145185,0.02,0.20098435499145184
119,q95_alpha0.20_add0.030,0.2,q95,0.18098435499145185,0.03,0.21098435499145185
119,q95_alpha0.20_add0.050,0.2,q95,0.18098435499145185,0.05,0.23098435499145187
119,q95_alpha0.20_add0.080,0.2,q95,0.18098435499145185,0.08,0.26098435499145184
119,conformal_alpha0.20_add0.000,0.2,conformal,0.2437191861013678,0.0,0.2437191861013678
119,conformal_alpha0.20_add0.005,0.2,conformal,0.2437191861013678,0.005,0.2487191861013678
119,conformal_alpha0.20_add0.010,0.2,conformal,0.2437191861013678,0.01,0.2537191861013678
119,conformal_alpha0.20_add0.020,0.2,conformal,0.2437191861013678,0.02,0.2637191861013678
119,conformal_alpha0.20_add0.030,0.2,conformal,0.2437191861013678,0.03,0.2737191861013678
119,conformal_alpha0.20_add0.050,0.2,conformal,0.2437191861013678,0.05,0.2937191861013678
119,conformal_alpha0.20_add0.080,0.2,conformal,0.2437191861013678,0.08,0.3237191861013678
119,max_alpha0.20_add0.000,0.2,max,0.2437191861013678,0.0,0.2437191861013678
119,max_alpha0.20_add0.005,0.2,max,0.2437191861013678,0.005,0.2487191861013678
119,max_alpha0.20_add0.010,0.2,max,0.2437191861013678,0.01,0.2537191861013678
119,max_alpha0.20_add0.020,0.2,max,0.2437191861013678,0.02,0.2637191861013678
119,max_alpha0.20_add0.030,0.2,max,0.2437191861013678,0.03,0.2737191861013678
119,max_alpha0.20_add0.050,0.2,max,0.2437191861013678,0.05,0.2937191861013678
119,max_alpha0.20_add0.080,0.2,max,0.2437191861013678,0.08,0.3237191861013678
119,q90_alpha0.10_add0.000,0.1,q90,0.1182495238815359,0.0,0.1182495238815359
119,q90_alpha0.10_add0.005,0.1,q90,0.1182495238815359,0.005,0.1232495238815359
119,q90_alpha0.10_add0.010,0.1,q90,0.1182495238815359,0.01,0.1282495238815359
119,q90_alpha0.10_add0.020,0.1,q90,0.1182495238815359,0.02,0.13824952388153589
119,q90_alpha0.10_add0.030,0.1,q90,0.1182495238815359,0.03,0.1482495238815359
119,q90_alpha0.10_add0.050,0.1,q90,0.1182495238815359,0.05,0.1682495238815359
119,q90_alpha0.10_add0.080,0.1,q90,0.1182495238815359,0.08,0.19824952388153588
119,q95_alpha0.10_add0.000,0.1,q95,0.18098435499145185,0.0,0.18098435499145185
119,q95_alpha0.10_add0.005,0.1,q95,0.18098435499145185,0.005,0.18598435499145186
119,q95_alpha0.10_add0.010,0.1,q95,0.18098435499145185,0.01,0.19098435499145186
119,q95_alpha0.10_add0.020,0.1,q95,0.18098435499145185,0.02,0.20098435499145184
119,q95_alpha0.10_add0.030,0.1,q95,0.18098435499145185,0.03,0.21098435499145185
119,q95_alpha0.10_add0.050,0.1,q95,0.18098435499145185,0.05,0.23098435499145187
119,q95_alpha0.10_add0.080,0.1,q95,0.18098435499145185,0.08,0.26098435499145184
119,conformal_alpha0.10_add0.000,0.1,conformal,0.2437191861013678,0.0,0.2437191861013678
119,conformal_alpha0.10_add0.005,0.1,conformal,0.2437191861013678,0.005,0.2487191861013678
119,conformal_alpha0.10_add0.010,0.1,conformal,0.2437191861013678,0.01,0.2537191861013678
119,conformal_alpha0.10_add0.020,0.1,conformal,0.2437191861013678,0.02,0.2637191861013678
119,conformal_alpha0.10_add0.030,0.1,conformal,0.2437191861013678,0.03,0.2737191861013678
119,conformal_alpha0.10_add0.050,0.1,conformal,0.2437191861013678,0.05,0.2937191861013678
119,conformal_alpha0.10_add0.080,0.1,conformal,0.2437191861013678,0.08,0.3237191861013678
119,max_alpha0.10_add0.000,0.1,max,0.2437191861013678,0.0,0.2437191861013678
119,max_alpha0.10_add0.005,0.1,max,0.2437191861013678,0.005,0.2487191861013678
119,max_alpha0.10_add0.010,0.1,max,0.2437191861013678,0.01,0.2537191861013678
119,max_alpha0.10_add0.020,0.1,max,0.2437191861013678,0.02,0.2637191861013678
119,max_alpha0.10_add0.030,0.1,max,0.2437191861013678,0.03,0.2737191861013678
119,max_alpha0.10_add0.050,0.1,max,0.2437191861013678,0.05,0.2937191861013678
119,max_alpha0.10_add0.080,0.1,max,0.2437191861013678,0.08,0.3237191861013678
119,q90_alpha0.05_add0.000,0.05,q90,0.1182495238815359,0.0,0.1182495238815359
119,q90_alpha0.05_add0.005,0.05,q90,0.1182495238815359,0.005,0.1232495238815359
119,q90_alpha0.05_add0.010,0.05,q90,0.1182495238815359,0.01,0.1282495238815359
119,q90_alpha0.05_add0.020,0.05,q90,0.1182495238815359,0.02,0.13824952388153589
119,q90_alpha0.05_add0.030,0.05,q90,0.1182495238815359,0.03,0.1482495238815359
119,q90_alpha0.05_add0.050,0.05,q90,0.1182495238815359,0.05,0.1682495238815359
119,q90_alpha0.05_add0.080,0.05,q90,0.1182495238815359,0.08,0.19824952388153588
119,q95_alpha0.05_add0.000,0.05,q95,0.18098435499145185,0.0,0.18098435499145185
119,q95_alpha0.05_add0.005,0.05,q95,0.18098435499145185,0.005,0.18598435499145186
119,q95_alpha0.05_add0.010,0.05,q95,0.18098435499145185,0.01,0.19098435499145186
119,q95_alpha0.05_add0.020,0.05,q95,0.18098435499145185,0.02,0.20098435499145184
119,q95_alpha0.05_add0.030,0.05,q95,0.18098435499145185,0.03,0.21098435499145185
119,q95_alpha0.05_add0.050,0.05,q95,0.18098435499145185,0.05,0.23098435499145187
119,q95_alpha0.05_add0.080,0.05,q95,0.18098435499145185,0.08,0.26098435499145184
119,conformal_alpha0.05_add0.000,0.05,conformal,0.2437191861013678,0.0,0.2437191861013678
119,conformal_alpha0.05_add0.005,0.05,conformal,0.2437191861013678,0.005,0.2487191861013678
119,conformal_alpha0.05_add0.010,0.05,conformal,0.2437191861013678,0.01,0.2537191861013678
119,conformal_alpha0.05_add0.020,0.05,conformal,0.2437191861013678,0.02,0.2637191861013678
119,conformal_alpha0.05_add0.030,0.05,conformal,0.2437191861013678,0.03,0.2737191861013678
119,conformal_alpha0.05_add0.050,0.05,conformal,0.2437191861013678,0.05,0.2937191861013678
119,conformal_alpha0.05_add0.080,0.05,conformal,0.2437191861013678,0.08,0.3237191861013678
119,max_alpha0.05_add0.000,0.05,max,0.2437191861013678,0.0,0.2437191861013678
119,max_alpha0.05_add0.005,0.05,max,0.2437191861013678,0.005,0.2487191861013678
119,max_alpha0.05_add0.010,0.05,max,0.2437191861013678,0.01,0.2537191861013678
119,max_alpha0.05_add0.020,0.05,max,0.2437191861013678,0.02,0.2637191861013678
119,max_alpha0.05_add0.030,0.05,max,0.2437191861013678,0.03,0.2737191861013678
119,max_alpha0.05_add0.050,0.05,max,0.2437191861013678,0.05,0.2937191861013678
119,max_alpha0.05_add0.080,0.05,max,0.2437191861013678,0.08,0.3237191861013678
130,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
130,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
130,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
130,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
130,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
130,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
130,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
130,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
130,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
130,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
130,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
130,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
130,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
130,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
130,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
130,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
130,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
130,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
130,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
130,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
130,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
130,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
130,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
130,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
130,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
130,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
130,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
130,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
130,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
130,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
130,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
130,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
130,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
130,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
130,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
130,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
130,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
130,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
130,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
130,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
130,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
130,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
130,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
130,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
130,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
130,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
130,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
130,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
130,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
130,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
130,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
130,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
130,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
130,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
130,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
130,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
130,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
130,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
130,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
130,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
130,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
130,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
130,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
130,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
130,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
130,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
130,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
130,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
130,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
130,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
130,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
130,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
130,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
